                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    479,                0.16235,                0.17682,                0.85672,                0.90076,                0.89143,                0.93956,                 0.8422,                0.50489,                0.38799,                 1.0828,             0.00010712,             0.00010712,             0.00010712
                    480,                0.16194,                 0.1658,                0.85175,                0.89644,                0.89143,                0.93885,                0.83619,                0.49949,                0.38999,                 1.0817,             0.00010316,             0.00010316,             0.00010316
                    481,                0.18662,                0.17898,                 0.8526,                0.89961,                0.88571,                0.93594,                0.83642,                0.48962,                0.38347,                  1.076,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.17603,                0.18716,                0.84872,                0.91053,                0.87234,                0.93773,                0.83437,                0.49607,                0.38234,                 1.0838,              9.524e-05,              9.524e-05,              9.524e-05
                    483,                0.17174,                0.18048,                 0.8515,                0.93368,                0.85714,                0.94199,                0.83797,                0.49629,                0.38005,                 1.0863,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                 0.1693,                0.17403,                0.85462,                0.93357,                0.85714,                 0.9424,                0.83973,                0.49562,                0.38114,                 1.0887,              8.732e-05,              8.732e-05,              8.732e-05
                    485,                0.17232,                 0.1868,                 0.8565,                0.89693,                0.89511,                0.94216,                0.83921,                 0.4924,                0.38423,                 1.0851,              8.336e-05,              8.336e-05,              8.336e-05
                    486,                0.16328,                0.17406,                0.84489,                0.90246,                 0.8988,                0.94358,                0.83769,                0.49234,                0.38424,                 1.0839,               7.94e-05,               7.94e-05,               7.94e-05
                    487,                0.17593,                0.18115,                0.84675,                0.90638,                0.90286,                0.94323,                 0.8452,                0.49458,                0.38927,                 1.0874,              7.544e-05,              7.544e-05,              7.544e-05
                    488,                0.17014,                0.16999,                0.85052,                0.90685,                0.90286,                0.94335,                0.84735,                0.49517,                0.38936,                  1.087,              7.148e-05,              7.148e-05,              7.148e-05
                    489,                0.16281,                0.18374,                 0.8435,                0.90309,                0.90526,                0.94391,                0.84537,                0.49477,                 0.3867,                 1.0881,              6.752e-05,              6.752e-05,              6.752e-05
                    490,                0.17452,                0.18187,                0.85726,                0.90371,                0.91168,                0.94413,                0.84439,                0.49423,                 0.3812,                 1.0873,              6.356e-05,              6.356e-05,              6.356e-05
                    491,                0.16162,                0.15416,                 0.8135,                0.89861,                0.91429,                0.94208,                 0.8382,                0.49722,                0.37298,                 1.0983,               5.96e-05,               5.96e-05,               5.96e-05
                    492,                0.16223,                0.14641,                0.81149,                0.89339,                0.91429,                0.93607,                0.83811,                 0.4962,                0.36497,                 1.1018,              5.564e-05,              5.564e-05,              5.564e-05
                    493,                0.15733,                0.13918,                0.80966,                0.92747,                0.88571,                0.93325,                0.83339,                0.49583,                0.36143,                 1.1045,              5.168e-05,              5.168e-05,              5.168e-05
                    494,                0.16007,                0.14569,                0.79523,                0.92255,                0.88484,                0.93263,                0.83363,                 0.4964,                0.36189,                 1.1043,              4.772e-05,              4.772e-05,              4.772e-05
                    495,                0.15504,                0.14432,                0.80355,                 0.9272,                0.87341,                0.93354,                0.83327,                0.49603,                0.36469,                  1.101,              4.376e-05,              4.376e-05,              4.376e-05
                    496,                 0.1563,                0.14239,                0.79755,                0.93081,                0.86857,                0.93524,                0.83558,                0.49474,                0.36353,                 1.0979,               3.98e-05,               3.98e-05,               3.98e-05
                    497,                0.15752,                0.14105,                0.81205,                0.93229,                0.86547,                0.93518,                0.83508,                0.49306,                0.36652,                 1.0947,              3.584e-05,              3.584e-05,              3.584e-05
                    498,                 0.1543,                0.13253,                0.80639,                0.93106,                0.86857,                0.93508,                0.83449,                 0.4951,                0.36984,                 1.0969,              3.188e-05,              3.188e-05,              3.188e-05
                    499,                0.15526,                0.14255,                 0.8093,                0.93057,                0.86857,                0.93552,                0.83511,                0.49768,                0.37521,                 1.0975,              2.792e-05,              2.792e-05,              2.792e-05
                    500,                0.15453,                0.13701,                0.81948,                0.93237,                0.86656,                  0.936,                0.83586,                 0.4991,                0.37591,                 1.0987,              2.396e-05,              2.396e-05,              2.396e-05
