                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.29237,                0.29683,                0.89414,                0.93218,                0.83429,                0.91393,                0.79822,                0.54991,                0.45586,                 1.0812,              0.0009902,              0.0009902,              0.0009902
                    155,                0.34123,                0.32882,                 0.9331,                0.92183,                0.90286,                0.92929,                0.80364,                  0.564,                0.44265,                 1.0898,              0.0009836,              0.0009836,              0.0009836
                    156,                0.30198,                0.31404,                0.90819,                 0.8991,                0.91657,                0.93823,                0.80276,                0.55004,                0.40768,                 1.0703,               0.000977,               0.000977,               0.000977
                    157,                0.29563,                 0.2918,                 0.9033,                0.95395,                0.85714,                0.92904,                0.80523,                0.53095,                0.45881,                 1.0717,              0.0009704,              0.0009704,              0.0009704
                    158,                 0.3122,                0.30049,                0.90977,                0.86693,                0.89346,                0.92307,                  0.799,                0.53884,                 0.4853,                 1.0581,              0.0009638,              0.0009638,              0.0009638
                    159,                0.28362,                0.28675,                0.89676,                0.95347,                0.85714,                0.93666,                0.80151,                0.51905,                 0.4448,                 1.0387,              0.0009572,              0.0009572,              0.0009572
                    160,                0.30867,                0.30012,                0.90975,                0.96177,                0.86255,                0.94516,                0.82463,                 0.5322,                0.40648,                 1.0498,              0.0009506,              0.0009506,              0.0009506
                    161,                0.30587,                0.30579,                0.92172,                0.93211,                0.86303,                0.92954,                0.81123,                0.54717,                0.45279,                 1.0628,               0.000944,               0.000944,               0.000944
                    162,                0.29543,                0.29892,                0.91019,                0.92457,                0.88571,                0.93513,                0.81495,                0.54619,                0.41808,                 1.0695,              0.0009374,              0.0009374,              0.0009374
                    163,                0.29791,                0.29288,                0.90702,                0.93259,                0.86955,                0.93978,                0.80272,                0.55658,                0.42325,                 1.0753,              0.0009308,              0.0009308,              0.0009308
                    164,                0.28315,                 0.2843,                0.89511,                0.95511,                0.85103,                0.94352,                0.80173,                0.58053,                0.50742,                 1.1027,              0.0009242,              0.0009242,              0.0009242
                    165,                0.30576,                0.31589,                0.90639,                0.91879,                0.84051,                0.93116,                 0.8089,                 0.5508,                0.43271,                 1.0853,              0.0009176,              0.0009176,              0.0009176
                    166,                0.30325,                0.28799,                0.90705,                0.93275,                0.87182,                0.92656,                0.81149,                0.54677,                0.42707,                 1.0904,               0.000911,               0.000911,               0.000911
                    167,                0.28732,                0.28467,                0.89767,                0.93258,                0.86945,                  0.942,                 0.8206,                 0.5432,                0.42271,                 1.0613,              0.0009044,              0.0009044,              0.0009044
                    168,                0.27649,                0.27355,                0.89496,                 0.9367,                0.84558,                0.93951,                0.82441,                0.53856,                0.42926,                 1.0648,              0.0008978,              0.0008978,              0.0008978
                    169,                0.29925,                0.30163,                0.90591,                0.92925,                0.84571,                 0.9234,                0.81799,                0.54726,                0.48239,                 1.0641,              0.0008912,              0.0008912,              0.0008912
                    170,                  0.278,                0.28091,                0.89627,                0.94425,                0.87113,                0.93177,                0.81145,                0.53626,                0.44899,                 1.0723,              0.0008846,              0.0008846,              0.0008846
                    171,                0.30187,                0.29456,                0.89614,                0.93535,                0.89143,                0.93593,                0.80616,                0.54383,                0.44596,                 1.0753,               0.000878,               0.000878,               0.000878
                    172,                0.28192,                 0.2808,                0.89528,                0.90086,                0.87429,                0.93533,                0.81263,                0.54126,                0.42152,                 1.0603,              0.0008714,              0.0008714,              0.0008714
                    173,                 0.2887,                0.27213,                0.89309,                0.97682,                   0.84,                0.94364,                0.81653,                0.52269,                0.43582,                 1.0555,              0.0008648,              0.0008648,              0.0008648
                    174,                0.29683,                0.28052,                0.89692,                0.95554,                0.85963,                0.94232,                0.81401,                0.53542,                0.41852,                  1.065,              0.0008582,              0.0008582,              0.0008582
                    175,                0.29074,                0.29624,                0.89658,                0.96319,                0.83429,                 0.9363,                0.81666,                0.55246,                0.46471,                 1.0744,              0.0008516,              0.0008516,              0.0008516
                    176,                0.28609,                0.29202,                0.90536,                0.93868,                0.86286,                0.94486,                0.80775,                 0.5606,                0.40961,                 1.0715,               0.000845,               0.000845,               0.000845
                    177,                0.27751,                0.28101,                0.89173,                0.93383,                0.88713,                0.93727,                0.80842,                0.56757,                0.41463,                 1.0923,              0.0008384,              0.0008384,              0.0008384
                    178,                0.29002,                0.29476,                 0.9022,                0.91405,                0.91154,                0.94616,                0.80231,                0.57083,                0.42161,                 1.0885,              0.0008318,              0.0008318,              0.0008318
                    179,                0.28287,                0.27448,                0.89009,                0.91002,                0.87429,                0.94253,                0.79713,                0.61207,                0.43547,                 1.1353,              0.0008252,              0.0008252,              0.0008252
                    180,                0.27086,                0.27215,                0.89336,                0.90035,                0.91429,                0.94704,                0.81219,                0.56294,                0.44324,                 1.0818,              0.0008186,              0.0008186,              0.0008186
                    181,                0.29221,                0.29052,                0.90643,                0.91919,                0.87429,                0.94394,                0.80822,                0.55224,                0.43135,                 1.0748,               0.000812,               0.000812,               0.000812
                    182,                 0.2719,                 0.2755,                0.89457,                0.92869,                0.86857,                0.94145,                0.80933,                0.56351,                0.38052,                 1.0893,              0.0008054,              0.0008054,              0.0008054
                    183,                0.30173,                0.29263,                0.92103,                 0.9331,                 0.8767,                0.93557,                0.80974,                0.55473,                0.41997,                 1.0694,              0.0007988,              0.0007988,              0.0007988
                    184,                0.29602,                0.29884,                0.90099,                0.92149,                0.87191,                0.92802,                0.80845,                0.55396,                0.45612,                 1.0676,              0.0007922,              0.0007922,              0.0007922
                    185,                0.27976,                0.27503,                0.89324,                0.91857,                0.86286,                0.93286,                0.80908,                0.54718,                0.44737,                  1.055,              0.0007856,              0.0007856,              0.0007856
                    186,                0.28331,                0.29701,                  0.905,                0.87734,                0.86286,                0.92208,                0.80472,                0.55115,                0.43789,                 1.0488,               0.000779,               0.000779,               0.000779
                    187,                0.28498,                0.29071,                0.90936,                 0.9233,                0.86857,                 0.9366,                0.80815,                0.56157,                0.46197,                 1.0704,              0.0007724,              0.0007724,              0.0007724
                    188,                0.27314,                0.29041,                0.89153,                0.91018,                0.83429,                0.92029,                0.79452,                0.55521,                0.46539,                 1.0556,              0.0007658,              0.0007658,              0.0007658
                    189,                0.30568,                 0.2864,                0.90375,                0.89601,                0.89714,                0.92792,                0.81243,                0.52618,                 0.4395,                 1.0484,              0.0007592,              0.0007592,              0.0007592
                    190,                0.28941,                 0.2879,                0.90377,                0.84942,                0.89714,                0.92271,                 0.7965,                0.55248,                0.47947,                 1.0673,              0.0007526,              0.0007526,              0.0007526
                    191,                0.27139,                0.27296,                0.88645,                0.91148,                0.85143,                 0.9267,                0.81345,                0.52151,                0.44878,                 1.0478,               0.000746,               0.000746,               0.000746
                    192,                0.28102,                0.27444,                0.89856,                0.92718,                0.87308,                  0.933,                0.81606,                0.50979,                0.42863,                 1.0439,              0.0007394,              0.0007394,              0.0007394
                    193,                0.27971,                0.27563,                0.89721,                0.90898,                0.87429,                 0.9354,                0.81258,                0.49898,                0.43646,                 1.0292,              0.0007328,              0.0007328,              0.0007328
                    194,                0.29015,                0.27345,                0.90082,                0.92594,                0.85714,                0.94269,                0.82323,                  0.481,                0.41481,                 1.0353,              0.0007262,              0.0007262,              0.0007262
                    195,                0.28099,                0.28229,                0.91133,                0.93911,                0.86286,                0.94555,                0.81868,                0.50912,                0.38775,                 1.0574,              0.0007196,              0.0007196,              0.0007196
                    196,                0.27774,                0.27193,                0.89426,                0.89821,                0.89714,                0.94356,                0.81822,                0.51914,                0.38904,                  1.061,               0.000713,               0.000713,               0.000713
                    197,                0.27633,                0.26604,                0.90342,                0.94918,                0.85376,                0.94453,                0.83561,                0.51442,                0.41809,                  1.054,              0.0007064,              0.0007064,              0.0007064
                    198,                0.27171,                0.27749,                0.90554,                0.89121,                0.88939,                0.93383,                0.81727,                0.53839,                0.48231,                 1.0472,              0.0006998,              0.0006998,              0.0006998
                    199,                0.25472,                0.26031,                0.88686,                0.93934,                0.89714,                0.93612,                0.81986,                0.50042,                0.44299,                 1.0445,              0.0006932,              0.0006932,              0.0006932
                    200,                0.28093,                0.26315,                0.90607,                0.92129,                0.86948,                0.93707,                0.81831,                0.50832,                0.43496,                 1.0473,              0.0006866,              0.0006866,              0.0006866
                    201,                0.26991,                0.26073,                 0.8852,                0.92386,                0.89143,                0.93294,                0.82528,                0.51226,                0.41545,                 1.0528,                0.00068,                0.00068,                0.00068
                    202,                0.29309,                0.28204,                0.90109,                0.91085,                   0.88,                0.93165,                0.81786,                0.53724,                0.43442,                 1.0659,              0.0006734,              0.0006734,              0.0006734
                    203,                0.26134,                0.28922,                0.88231,                0.93538,                0.89143,                0.93046,                0.81431,                0.53126,                0.44763,                 1.0584,              0.0006668,              0.0006668,              0.0006668
                    204,                0.26971,                0.27734,                0.88477,                0.93075,                   0.88,                0.92243,                0.80839,                0.52811,                0.45675,                 1.0652,              0.0006602,              0.0006602,              0.0006602
                    205,                0.26323,                0.25468,                0.88841,                0.87657,                0.90857,                0.93695,                0.81947,                0.52036,                0.43922,                  1.057,              0.0006536,              0.0006536,              0.0006536
                    206,                 0.2759,                0.28554,                0.89303,                0.89597,                0.88587,                0.93574,                0.81153,                0.55741,                0.45424,                 1.0807,               0.000647,               0.000647,               0.000647
                    207,                0.25698,                0.26179,                 0.8815,                0.92275,                0.88738,                0.94547,                0.81633,                0.54829,                0.41542,                 1.0828,              0.0006404,              0.0006404,              0.0006404
                    208,                0.27596,                0.26282,                0.90838,                0.92533,                0.89143,                0.93198,                0.80717,                0.55036,                0.43117,                  1.074,              0.0006338,              0.0006338,              0.0006338
                    209,                0.26574,                0.26672,                0.89806,                 0.9225,                0.89714,                0.94429,                0.81547,                0.54618,                0.45161,                 1.0715,              0.0006272,              0.0006272,              0.0006272
                    210,                 0.2563,                0.25356,                0.89117,                0.89085,                0.89143,                0.93733,                0.81342,                0.53098,                0.46284,                 1.0619,              0.0006206,              0.0006206,              0.0006206
                    211,                0.26704,                0.26147,                0.88617,                0.91711,                0.88519,                0.93471,                0.82294,                0.53061,                 0.4322,                 1.0645,               0.000614,               0.000614,               0.000614
                    212,                0.24193,                0.26549,                0.88342,                0.90409,                0.90857,                0.93853,                0.82633,                0.52207,                0.39794,                 1.0622,              0.0006074,              0.0006074,              0.0006074
                    213,                  0.258,                0.25414,                0.89191,                0.92576,                0.86286,                0.93875,                0.81834,                0.53991,                0.41148,                 1.0764,              0.0006008,              0.0006008,              0.0006008
                    214,                0.25396,                0.25026,                0.88872,                0.91509,                0.88571,                0.94792,                0.81871,                0.53825,                  0.428,                 1.0694,              0.0005942,              0.0005942,              0.0005942
                    215,                 0.2541,                0.25427,                0.88076,                0.93489,                   0.88,                0.94102,                0.82321,                0.52512,                0.42778,                 1.0585,              0.0005876,              0.0005876,              0.0005876
                    216,                0.27783,                0.26591,                0.89849,                0.95568,                0.86261,                0.93759,                0.82237,                0.53317,                0.42153,                 1.0628,               0.000581,               0.000581,               0.000581
                    217,                0.25594,                 0.2506,                0.88821,                0.93978,                0.85714,                0.93433,                0.81733,                0.52514,                0.42521,                 1.0691,              0.0005744,              0.0005744,              0.0005744
                    218,                0.24728,                0.24254,                0.88852,                 0.9224,                0.83429,                0.92834,                0.81292,                 0.5385,                0.40832,                 1.0719,              0.0005678,              0.0005678,              0.0005678
                    219,                0.25607,                 0.2468,                0.88041,                0.93915,                0.88196,                0.93611,                0.82678,                0.53797,                0.39152,                 1.0824,              0.0005612,              0.0005612,              0.0005612
                    220,                0.26092,                0.26068,                0.88856,                0.94808,                0.85143,                0.93402,                0.82548,                0.51745,                0.40273,                 1.0509,              0.0005546,              0.0005546,              0.0005546
                    221,                0.25659,                0.24501,                0.88059,                0.88363,                0.87429,                0.92753,                0.81847,                0.51529,                0.44275,                 1.0624,               0.000548,               0.000548,               0.000548
                    222,                0.24355,                0.24228,                0.88809,                0.87407,                0.87256,                0.93264,                 0.8229,                0.51715,                0.43162,                 1.0628,              0.0005414,              0.0005414,              0.0005414
                    223,                0.26137,                0.25953,                 0.8778,                0.88432,                   0.88,                0.93948,                0.83356,                0.52244,                 0.4008,                 1.0744,              0.0005348,              0.0005348,              0.0005348
                    224,                 0.2582,                0.25013,                0.89245,                0.88912,                0.87062,                0.93752,                0.83214,                0.54929,                0.39522,                 1.0997,              0.0005282,              0.0005282,              0.0005282
                    225,                0.25622,                0.25724,                0.88336,                0.85208,                0.90857,                0.93945,                0.82263,                0.53861,                0.41344,                 1.0875,              0.0005216,              0.0005216,              0.0005216
                    226,                0.26877,                0.25862,                0.89076,                0.87848,                   0.92,                0.94616,                0.82952,                0.51277,                0.40786,                 1.0513,               0.000515,               0.000515,               0.000515
                    227,                0.25588,                0.25392,                0.87403,                0.92483,                0.88571,                0.93863,                0.82492,                0.50685,                0.39283,                 1.0526,              0.0005084,              0.0005084,              0.0005084
                    228,                0.25051,                 0.2541,                0.88287,                0.91515,                0.89143,                0.93839,                0.82064,                0.50694,                0.41458,                  1.065,              0.0005018,              0.0005018,              0.0005018
                    229,                0.24992,                0.24878,                0.87688,                0.96221,                0.87302,                0.94084,                0.81599,                0.54174,                0.41443,                 1.0964,              0.0004952,              0.0004952,              0.0004952
                    230,                0.24827,                0.25657,                0.89105,                0.95202,                0.86857,                0.94591,                0.82037,                0.54156,                0.39912,                 1.0931,              0.0004886,              0.0004886,              0.0004886
                    231,                 0.2604,                0.25707,                 0.8886,                0.90098,                0.93588,                 0.9543,                 0.8267,                0.51867,                0.39806,                 1.0783,               0.000482,               0.000482,               0.000482
                    232,                0.25491,                0.24943,                 0.8814,                0.93695,                0.89714,                0.95059,                0.83778,                0.52373,                0.39464,                 1.0703,              0.0004754,              0.0004754,              0.0004754
                    233,                0.25553,                0.24894,                0.89093,                0.94557,                0.89338,                0.95663,                0.83181,                0.52556,                0.38329,                 1.0577,              0.0004688,              0.0004688,              0.0004688
                    234,                0.24456,                0.23931,                0.88086,                0.92579,                0.89714,                0.94949,                0.82228,                0.53046,                0.37934,                 1.0604,              0.0004622,              0.0004622,              0.0004622
                    235,                0.23848,                0.24093,                0.87973,                0.93283,                   0.88,                0.93957,                0.80658,                 0.5453,                0.38512,                 1.0672,              0.0004556,              0.0004556,              0.0004556
                    236,                0.25112,                0.23323,                0.88283,                 0.9397,                0.87429,                0.93231,                0.81254,                0.54743,                0.41772,                 1.0713,               0.000449,               0.000449,               0.000449
                    237,                0.25013,                 0.2354,                0.88094,                0.89637,                0.90286,                0.94107,                0.81459,                0.55368,                0.41475,                 1.0729,              0.0004424,              0.0004424,              0.0004424
                    238,                0.24741,                0.23976,                0.88277,                0.88698,                0.89714,                 0.9376,                0.82481,                0.53475,                0.42768,                 1.0664,              0.0004358,              0.0004358,              0.0004358
                    239,                0.23909,                0.25087,                0.87787,                0.90649,                0.89714,                0.94425,                0.83342,                0.51406,                0.42061,                 1.0514,              0.0004292,              0.0004292,              0.0004292
                    240,                 0.2399,                 0.2449,                0.87537,                0.88286,                0.90444,                0.94527,                0.83519,                0.50008,                0.39993,                 1.0364,              0.0004226,              0.0004226,              0.0004226
                    241,                0.23506,                0.24539,                0.87354,                0.93089,                0.84668,                0.93366,                0.83074,                0.50317,                0.42242,                 1.0417,               0.000416,               0.000416,               0.000416
                    242,                0.24637,                0.26163,                0.87411,                0.90674,                0.86286,                0.93399,                0.83168,                0.50828,                0.41172,                  1.049,              0.0004094,              0.0004094,              0.0004094
                    243,                0.22846,                0.23304,                0.87638,                0.91449,                   0.88,                0.93906,                0.82195,                0.53065,                 0.4149,                 1.0745,              0.0004028,              0.0004028,              0.0004028
                    244,                0.24218,                0.24249,                0.87506,                0.91196,                 0.8879,                0.94291,                0.82038,                0.54527,                0.41967,                 1.0825,              0.0003962,              0.0003962,              0.0003962
                    245,                0.24062,                  0.236,                0.88134,                0.91603,                0.87277,                0.94517,                0.81801,                0.54897,                0.40382,                 1.0787,              0.0003896,              0.0003896,              0.0003896
                    246,                0.23926,                0.23323,                 0.8819,                0.95017,                0.87162,                0.94913,                0.83148,                0.54145,                0.38107,                 1.0744,               0.000383,               0.000383,               0.000383
                    247,                0.23447,                0.23291,                0.89194,                0.95805,                0.86286,                0.94908,                0.82971,                0.51797,                0.38534,                 1.0546,              0.0003764,              0.0003764,              0.0003764
                    248,                0.23906,                0.24587,                  0.874,                0.91786,                0.89714,                0.94366,                0.83116,                0.51452,                0.39295,                 1.0627,              0.0003698,              0.0003698,              0.0003698
                    249,                0.22977,                0.23544,                 0.8616,                0.97012,                0.86857,                0.94532,                0.84172,                0.50152,                0.40486,                 1.0584,              0.0003632,              0.0003632,              0.0003632
                    250,                0.22319,                0.22715,                0.87405,                0.91706,                0.88459,                0.93967,                0.84455,                0.49373,                 0.4161,                 1.0471,              0.0003566,              0.0003566,              0.0003566
                    251,                0.22916,                0.24691,                0.87149,                0.95906,                0.88571,                0.95109,                 0.8449,                0.49036,                0.39189,                  1.041,                0.00035,                0.00035,                0.00035
                    252,                0.22841,                0.22299,                0.86548,                0.92219,                0.88039,                0.94921,                0.83774,                0.51591,                0.42565,                 1.0658,              0.0003434,              0.0003434,              0.0003434
                    253,                0.22425,                0.23327,                0.86617,                0.93241,                0.88571,                0.95185,                0.84296,                0.50263,                0.41819,                 1.0564,              0.0003368,              0.0003368,              0.0003368
                    254,                0.23926,                0.24542,                0.88754,                0.94285,                0.89143,                0.95207,                0.84212,                0.49915,                0.42213,                 1.0483,              0.0003302,              0.0003302,              0.0003302
                    255,                0.23549,                0.24323,                0.87913,                0.93809,                0.89143,                0.94675,                0.83856,                0.50677,                0.43732,                 1.0475,              0.0003236,              0.0003236,              0.0003236
                    256,                0.21928,                0.22794,                0.87486,                0.93467,                   0.88,                0.94874,                0.83574,                0.49909,                0.42307,                 1.0507,               0.000317,               0.000317,               0.000317
                    257,                0.23945,                0.24068,                0.87933,                0.93314,                0.87732,                0.95251,                0.84372,                0.49641,                0.41564,                 1.0483,              0.0003104,              0.0003104,              0.0003104
                    258,                0.23411,                 0.2355,                 0.8783,                0.95022,                0.87256,                0.94881,                0.84227,                 0.4878,                0.40071,                   1.04,              0.0003038,              0.0003038,              0.0003038
                    259,                0.22463,                0.22941,                0.87489,                0.95562,                0.86125,                0.94836,                0.83801,                0.48364,                0.39227,                 1.0395,              0.0002972,              0.0002972,              0.0002972
                    260,                0.23022,                0.23878,                0.87444,                0.93609,                0.85714,                 0.9382,                0.83243,                0.49443,                0.39963,                 1.0449,              0.0002906,              0.0002906,              0.0002906
                    261,                0.22567,                0.22301,                0.88192,                0.92706,                0.87152,                0.93664,                0.83049,                0.49273,                0.38372,                 1.0472,               0.000284,               0.000284,               0.000284
                    262,                0.23022,                0.22243,                0.87159,                0.91662,                0.88571,                0.94675,                 0.8386,                0.49765,                0.38579,                 1.0523,              0.0002774,              0.0002774,              0.0002774
                    263,                0.22947,                0.22541,                0.88137,                0.93348,                0.88571,                0.94731,                0.83192,                0.48179,                0.38986,                 1.0459,              0.0002708,              0.0002708,              0.0002708
                    264,                 0.2182,                0.21927,                0.86917,                0.94605,                0.90179,                0.95463,                0.84656,                0.48783,                0.38802,                 1.0499,              0.0002642,              0.0002642,              0.0002642
                    265,                0.22002,                0.23101,                0.87083,                0.94065,                0.90567,                0.95757,                0.85246,                0.48595,                0.39941,                 1.0518,              0.0002576,              0.0002576,              0.0002576
                    266,                0.21586,                 0.2227,                0.86969,                0.94514,                0.88601,                0.94518,                0.83893,                0.50664,                0.40479,                 1.0662,               0.000251,               0.000251,               0.000251
                    267,                0.22622,                0.22078,                0.87424,                0.96791,                0.87429,                0.94695,                0.84172,                0.50269,                0.39895,                 1.0681,              0.0002444,              0.0002444,              0.0002444
                    268,                0.21338,                 0.2212,                 0.8688,                0.94497,                0.89143,                0.94933,                0.84059,                0.50564,                0.40699,                 1.0733,              0.0002378,              0.0002378,              0.0002378
                    269,                0.22885,                0.23096,                0.87179,                0.94052,                0.90365,                0.95279,                  0.838,                0.50389,                 0.3999,                 1.0652,              0.0002312,              0.0002312,              0.0002312
                    270,                0.21891,                 0.2176,                 0.8652,                0.92422,                0.90603,                0.94802,                0.84141,                0.49188,                0.38423,                 1.0494,              0.0002246,              0.0002246,              0.0002246
                    271,                0.21319,                0.22187,                0.86538,                0.96264,                0.86286,                0.94772,                 0.8375,                0.47998,                 0.3905,                 1.0444,               0.000218,               0.000218,               0.000218
                    272,                0.22091,                0.22649,                0.87808,                0.94333,                0.86286,                 0.9439,                  0.832,                0.49805,                0.41975,                 1.0569,              0.0002114,              0.0002114,              0.0002114
                    273,                0.22221,                0.21344,                0.87863,                0.92811,                0.88527,                0.94033,                0.82831,                0.50464,                0.43456,                  1.066,              0.0002048,              0.0002048,              0.0002048
                    274,                0.21107,                 0.2268,                0.87604,                0.95072,                0.87429,                0.94638,                0.83175,                0.50046,                0.42132,                 1.0601,              0.0001982,              0.0001982,              0.0001982
                    275,                0.22085,                 0.2255,                 0.8712,                0.95003,                0.88571,                0.94469,                0.82854,                0.49961,                0.40502,                 1.0575,              0.0001916,              0.0001916,              0.0001916
                    276,                0.22779,                0.21979,                0.87804,                0.92878,                0.89714,                0.94822,                0.83383,                0.50528,                0.40588,                  1.058,               0.000185,               0.000185,               0.000185
                    277,                0.21424,                0.21073,                0.87325,                 0.9238,                0.90062,                0.94452,                 0.8375,                0.50976,                0.39981,                 1.0668,              0.0001784,              0.0001784,              0.0001784
                    278,                0.22733,                0.22605,                0.88128,                 0.9227,                0.89714,                 0.9439,                0.83465,                0.50138,                0.38941,                 1.0679,              0.0001718,              0.0001718,              0.0001718
                    279,                0.21511,                0.22491,                0.86929,                0.94543,                0.89143,                0.94577,                0.83499,                0.50523,                0.38935,                 1.0703,              0.0001652,              0.0001652,              0.0001652
                    280,                0.22906,                0.22043,                0.89124,                0.94706,                0.89143,                0.95006,                0.83861,                0.50326,                0.41005,                  1.069,              0.0001586,              0.0001586,              0.0001586
                    281,                0.21053,                0.21205,                0.86836,                0.92957,                0.90857,                0.95299,                0.83379,                0.50757,                0.41759,                 1.0627,               0.000152,               0.000152,               0.000152
                    282,                0.20325,                0.20762,                0.85977,                0.95722,                0.89505,                 0.9528,                0.83695,                0.49713,                0.40499,                 1.0486,              0.0001454,              0.0001454,              0.0001454
                    283,                0.21198,                0.22395,                0.86639,                 0.9512,                0.87429,                0.95093,                0.84029,                0.49745,                0.39948,                 1.0566,              0.0001388,              0.0001388,              0.0001388
                    284,                 0.2244,                0.22514,                0.88203,                 0.9216,                0.86857,                0.94545,                 0.8355,                0.50102,                0.39183,                  1.059,              0.0001322,              0.0001322,              0.0001322
                    285,                0.19798,                0.20322,                0.86992,                0.93362,                0.88407,                0.95184,                0.83661,                0.50178,                0.39245,                 1.0573,              0.0001256,              0.0001256,              0.0001256
                    286,                0.21466,                0.21832,                 0.8673,                0.93438,                0.89714,                0.95215,                0.83689,                0.49442,                0.39659,                 1.0489,               0.000119,               0.000119,               0.000119
                    287,                0.21315,                0.20451,                0.87124,                0.93484,                0.90183,                0.95247,                0.83612,                0.49166,                0.39643,                 1.0506,              0.0001124,              0.0001124,              0.0001124
                    288,                0.20583,                0.21597,                0.87028,                0.95066,                0.88082,                0.95773,                0.83848,                0.49769,                0.39636,                 1.0544,              0.0001058,              0.0001058,              0.0001058
                    289,                0.20728,                0.20735,                0.87141,                0.94938,                0.88571,                0.95923,                0.84252,                0.49507,                0.38941,                 1.0503,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.20008,                0.21532,                0.85676,                0.92979,                0.90804,                0.95513,                  0.844,                 0.4923,                0.38665,                 1.0503,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.19688,                0.17659,                0.83853,                0.93553,                0.91221,                0.95687,                0.84466,                 0.4874,                0.37904,                 1.0512,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.20122,                0.17718,                0.83277,                0.93036,                0.91614,                0.95526,                0.83939,                0.48928,                0.36548,                 1.0507,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.20633,                0.17522,                0.83498,                0.92224,                   0.92,                0.95432,                0.83765,                0.49554,                0.36647,                 1.0538,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.19587,                0.16935,                0.82184,                0.94943,                0.90286,                0.95502,                0.84171,                0.49264,                0.36572,                 1.0505,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.20012,                 0.1687,                0.83035,                0.94116,                0.89714,                0.95504,                0.84288,                0.49274,                 0.3675,                 1.0487,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.19834,                 0.1752,                 0.8338,                0.94349,                0.89143,                0.95542,                 0.8367,                0.48965,                0.36413,                  1.046,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                 0.1909,                0.16182,                 0.8226,                 0.9348,                0.90125,                0.95457,                0.84248,                0.49182,                0.36617,                 1.0497,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.19182,                0.17356,                0.82927,                0.92391,                0.89714,                0.94949,                0.84177,                0.49122,                0.37113,                 1.0487,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                 0.1944,                0.16941,                 0.8257,                0.92897,                0.89714,                0.95068,                0.84114,                0.48625,                0.36273,                 1.0454,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.19852,                0.17252,                0.82221,                0.93481,                0.90286,                0.95384,                0.84338,                0.48668,                0.36259,                 1.0456,               2.66e-05,               2.66e-05,               2.66e-05
